Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Landsize,Lattitude,Longtitude,Propertycount
4,1450000,15.5,3106,4,2,883,-37.76255,145.16233,6202
4,1860000,15.5,3106,4,3,682,-37.7572,145.15456,6202
3,1181000,12.4,3107,3,1,656,-37.77158,145.11816,5420
4,1352000,12.4,3107,4,2,725,-37.76472,145.10261,5420
3,632500,15.3,3074,3,1,536,-37.67669,144.99197,7955
3,460000,15.3,3074,3,1,340,-37.67803,145.01769,7955
3,651000,15.3,3074,3,1,555,-37.68211,145.03204,7955
3,831000,15.3,3074,3,1,651,-37.67856,145.01728,7955
3,1250000,7,3071,3,1,695,-37.75506,145.01841,8870
2,1460000,7,3071,2,1,508,-37.76499,145.01723,8870
2,1000000,7,3071,2,1,443,-37.76219,145.00968,8870
3,1420000,7,3071,3,1,438,-37.75375,145.00846,8870
3,640000,4.1,3142,3,1,0,-37.84744,145.00783,7217
2,856000,4.3,3032,2,1,326,-37.78281,144.93567,1052
4,1235000,17.2,3133,4,2,624,-37.83344,145.19063,4181
5,1425000,17.2,3133,5,3,842,-37.85841,145.18248,4280
4,1650000,17.2,3133,4,2,1250,-37.84825,145.18764,4280
4,1400000,17.2,3133,4,3,882,-37.85484,145.1989,4280
4,1290000,17.2,3133,4,2,407,-37.85028,145.18787,4280
3,825000,8.9,3084,3,1,658,-37.73346,145.08359,2698
4,1000000,14.7,3152,4,2,722,-37.85848,145.23982,5424
3,1160000,14.7,3152,3,1,733,-37.87105,145.23872,7082
6,1180000,14.7,3152,6,2,453,-37.87309,145.23078,7082
4,800000,14.5,3087,4,2,777,-37.69837,145.08992,1442
2,749000,6.4,3012,2,1,369,-37.79221,144.86408,5058
3,1370000,3.1,3003,3,1,121,-37.80973,144.9472,2230
4,1272000,16.7,3150,4,2,733,-37.91293,145.20079,7392
2,957500,4.6,3181,2,1,136,-37.85542,144.99571,4380
3,2080000,4.6,3181,3,2,754,-37.85679,145.00089,4380
3,852000,12.7,3085,3,2,629,-37.73058,145.08705,1369
2,505000,3,3067,2,1,0,-37.80206,145.00015,4019
3,1402500,3,3067,3,1,270,-37.8023,144.99615,4019
5,2905000,7.5,3040,5,3,557,-37.76181,144.89327,1543
2,650000,10.4,3042,2,1,374,-37.71811,144.87693,3464
3,856000,10.4,3042,3,2,300,-37.71917,144.87819,3464
3,1505000,3,3206,3,1,149,-37.84587,144.94828,3280
3,1900000,3,3206,3,1,186,-37.84431,144.95532,3280
3,600000,10.5,3020,3,2,247,-37.77976,144.81559,2185
2,1030000,11,3018,2,1,743,-37.8732,144.81331,5301
3,1005000,11,3018,3,1,575,-37.86715,144.80612,5301
2,410000,6.3,3143,2,1,1097,-37.85549,145.0163,4836
2,590000,6.3,3143,2,1,903,-37.85963,145.02077,4836
3,1850000,6.3,3143,3,2,348,-37.85862,145.01676,4836
3,1530000,4.3,3032,3,2,257,-37.77727,144.92655,6567
3,865000,4.3,3032,3,1,217,-37.77391,144.92151,6567
3,1370000,4.3,3032,3,2,566,-37.7801,144.90976,6567
3,1082000,4.3,3032,3,2,254,-37.77549,144.90865,6567
4,1972500,10.2,3147,4,1,676,-37.86223,145.08696,3052
3,1775000,10.2,3147,3,2,721,-37.86123,145.08845,3052
4,1150000,21.5,3195,4,2,599,-38.01468,145.09789,2824
4,835000,9.5,3034,4,2,573,-37.76272,144.85569,4502
2,460000,7.9,3103,2,1,0,-37.81172,145.08175,5682
2,725000,7.9,3103,2,1,136,-37.80626,145.08776,5682
2,602000,7.9,3103,2,1,1129,-37.81623,145.0841,5682
2,830000,7.9,3103,2,2,0,-37.81192,145.07506,5682
3,1300000,9.7,3104,3,2,975,-37.79673,145.06853,7809
3,1330000,9.7,3104,3,2,260,-37.79294,145.08583,7809
4,2050000,9.7,3104,4,3,526,-37.80365,145.09048,7809
5,1940000,9.7,3104,5,2,629,-37.79238,145.07841,7809
3,1590000,9.7,3104,3,1,697,-37.78483,145.07477,7809
2,725000,9.7,3104,2,1,134,-37.79541,145.0657,7809
2,2367000,9.7,3104,2,1,773,-37.79589,145.07832,7809
4,705000,23.2,3153,4,2,765,-37.854,145.2565,5030
4,2200000,17.3,3193,4,3,704,-37.99035,145.03839,5366
2,736500,8.8,3081,2,1,271,-37.75329,145.04059,790
3,780000,8.8,3081,3,1,680,-37.75255,145.03972,790
2,420000,11.4,3204,2,1,0,-37.9336,145.04509,6795
4,1479000,11.4,3204,4,2,603,-37.91655,145.02448,6795
3,1199000,11.4,3204,3,1,383,-37.91916,145.04986,6795
4,1350000,11.4,3204,4,3,557,-37.91389,145.02804,6795
3,890000,13.8,3165,3,2,260,-37.92188,145.07266,10969
4,1655000,13.8,3165,4,2,612,-37.9143,145.06582,10969
3,1430000,13.8,3165,3,2,614,-37.91068,145.06802,10969
3,955000,13.8,3165,3,2,225,-37.91425,145.08376,10969
4,667000,35.2,3806,4,2,792,-38.03296,145.33439,17093
4,740000,35.2,3806,4,2,796,-38.06022,145.35044,17093
3,1080000,17.3,3193,3,2,328,-37.97359,145.0214,2866
2,623500,17.3,3193,2,1,159,-37.97363,145.02302,2866
4,1258000,13.4,3130,4,1,769,-37.83998,145.15198,4387
3,590000,16.1,3088,3,1,392,-37.70433,145.12184,1390
3,1600000,10.5,3186,3,2,0,-37.89168,144.99162,10579
3,1211000,10.5,3186,3,2,343,-37.88623,144.99858,10579
4,3225000,10.5,3186,4,3,803,-37.9146,145.00535,10579
4,2385000,10.5,3186,4,3,373,-37.92465,144.9992,10579
3,1370000,10.5,3186,3,1,0,-37.90899,145.00046,10579
3,1750800,10.3,3187,3,4,424,-37.92988,145.01085,6938
4,2300000,10.3,3187,4,3,592,-37.92173,145.01436,6938
4,1605000,10.3,3187,4,1,606,-37.91684,145.01727,6938
2,1035000,10.3,3187,2,1,542,-37.91704,145.01846,6938
3,505000,14,3047,3,1,546,-37.67411,144.94677,4294
3,663000,6.4,3012,3,2,244,-37.82017,144.84904,962
2,860000,5.2,3056,2,1,245,-37.77111,144.96427,11918
3,1505000,5.2,3056,3,1,349,-37.7744,144.96753,11918
3,1700000,5.2,3056,3,2,200,-37.77494,144.9697,11918
3,1280000,5.2,3056,3,1,439,-37.77047,144.97005,11918
2,755000,5.2,3056,2,1,0,-37.76162,144.9608,11918
5,2545000,5.2,3056,5,3,957,-37.77501,144.95117,11918
3,1405000,5.2,3056,3,2,401,-37.76491,144.95253,11918
2,460000,5.2,3056,2,1,69,-37.75867,144.95679,11918
4,1210000,4,3057,4,2,425,-37.76262,144.97733,5533
3,1265000,4,3057,3,1,161,-37.77742,144.97388,5533
3,1300000,5.2,3055,3,1,484,-37.75416,144.94491,7082
2,460000,5.2,3055,2,1,54,-37.75948,144.94758,7082
1,263100,5.2,3055,1,1,41,-37.75953,144.94094,7082
5,1075000,5.2,3055,5,1,441,-37.77242,144.94458,7082
4,950000,10.8,3105,4,2,189,-37.76048,145.08476,4480
1,1310000,10.8,3105,1,1,604,-37.75981,145.08599,4480
3,714000,12.1,3083,3,1,412,-37.6993,145.06193,10175
4,880000,12.1,3083,4,2,520,-37.68155,145.04945,10175
3,1405000,12.1,3083,3,2,639,-37.69353,145.06008,10175
3,1837500,2.4,3121,3,2,93,-37.82921,145.00826,438
3,593000,14.8,3023,4,2,480,-37.73321,144.75752,1686
3,1732000,10.4,3125,3,1,646,-37.85049,145.11687,5678
3,1253500,10.4,3125,3,1,583,-37.85475,145.12321,5678
7,1642000,10.4,3125,7,4,765,-37.85103,145.11232,5678
2,700000,10.4,3125,2,1,148,-37.84743,145.09657,5678
3,780000,14.7,3151,3,2,306,-37.85473,145.1521,4048
4,720000,14.8,3023,4,2,595,-37.76203,144.77764,2674
3,1622000,7.7,3124,3,2,446,-37.84473,145.09218,8920
3,1290000,7.7,3124,3,2,321,-37.84627,145.08366,8920
3,1930000,8.4,3126,3,2,359,-37.8279,145.07403,3265
4,2408000,8.4,3126,4,2,654,-37.83208,145.07533,3265
4,4750000,8.4,3126,4,3,967,-37.81792,145.06244,3265
2,645000,8.4,3126,2,1,2207,-37.83201,145.08163,3265
2,1100000,1.6,3053,2,2,0,-37.80279,144.96442,6786
3,1628000,3.5,3054,3,1,216,-37.78026,144.97554,3106
3,1042000,10.1,3163,3,2,0,-37.89622,145.06032,7822
3,1450000,10.1,3163,3,2,621,-37.90262,145.05709,7822
4,525000,34.9,3201,4,2,550,-38.08981,145.17353,8060
2,570000,8.7,3162,2,1,601,-37.88524,145.02398,2379
2,300000,8.4,3145,2,1,1961,-37.88299,145.04711,608
2,1417500,7.8,3161,2,1,307,-37.86906,145.01986,6923
4,1550000,8.7,3162,4,1,584,-37.89694,145.02176,5051
2,510000,11.7,3148,2,1,897,-37.88321,145.09594,3582
3,1010000,17.9,3192,3,1,532,-37.95746,145.06706,9758
2,601000,17.9,3192,2,1,1078,-37.95745,145.07219,9758
3,1145000,17.9,3192,3,1,584,-37.96911,145.07271,9758
3,755000,17.9,3192,3,1,350,-37.95342,145.06026,9758
4,911982,27.1,3116,4,2,734,-37.76032,145.30299,3789
4,1040000,16.7,3168,4,2,735,-37.92374,145.13222,5837
3,700000,17.5,3169,3,2,363,-37.93296,145.12664,4734
3,1460000,3.6,3068,3,1,192,-37.78992,144.99845,2954
2,556000,3.6,3068,2,1,0,-37.78745,145.00061,2954
5,1615000,6.7,3058,5,2,630,-37.7532,144.97114,11204
3,1090000,6.7,3058,3,2,512,-37.75236,144.97587,11204
3,865000,6.7,3058,3,2,677,-37.72361,144.9837,3445
2,525000,6.7,3058,2,2,143,-37.72037,144.97023,3445
2,1135000,2,3066,2,1,144,-37.80298,144.98894,4553
2,900000,2,3066,2,1,139,-37.79812,144.98873,4553
2,340000,20.6,3064,2,1,197,-37.57886,144.90817,15510
3,499000,20.6,3064,3,2,598,-37.5993,144.93867,15510
6,506000,20.6,3064,6,2,655,-37.59052,144.93066,15510
3,430000,20.6,3064,3,2,280,-37.57056,144.91751,15510
3,420000,20.6,3064,3,2,219,-37.57243,144.92663,15510
2,570000,2.4,3121,2,2,0,-37.83011,144.99044,1123
2,1253000,2.4,3121,2,1,155,-37.82653,144.98945,1123
4,720000,23,3136,4,2,879,-37.79079,145.30208,11925
3,637000,23,3136,3,1,455,-37.79318,145.25811,11925
4,905000,23,3136,4,2,731,-37.78021,145.26367,1705
4,835000,23,3136,4,1,1717,-37.77595,145.28383,2985
3,800000,23,3136,3,1,865,-37.81263,145.27588,1863
3,560000,24.7,3175,3,1,810,-37.97938,145.23035,10894
3,665000,24.7,3175,3,1,540,-37.98914,145.22531,10894
4,447000,14.8,3023,4,2,704,-37.7613,144.75988,6388
3,570000,14.8,3023,3,1,531,-37.7572,144.76093,6388
4,610000,14.7,3030,4,2,528,-37.78774,144.76019,2276
3,435000,27.7,3427,3,1,608,-37.6204,144.71138,1184
4,1255000,22.2,3172,4,2,624,-37.97533,145.12278,3940
2,595000,22.2,3172,2,1,2256,-37.9811,145.13807,3940
4,1616000,12.4,3108,4,2,668,-37.78198,145.11877,9028
3,1060000,12.4,3108,3,1,633,-37.79094,145.11335,9028
4,1250000,12.4,3108,4,2,733,-37.79197,145.14257,9028
3,871000,14.3,3109,3,2,195,-37.79979,145.15665,10999
3,1451000,14.3,3109,3,2,695,-37.78541,145.15493,10999
3,1385000,14.3,3109,3,2,654,-37.78496,145.14659,10999
3,1360000,14.3,3109,3,2,402,-37.79408,145.16352,10999
5,2620000,16.1,3111,5,4,4077,-37.78182,145.1903,4790
6,1850000,27,3196,6,4,840,-38.03548,145.11763,2546
2,612500,27,3196,2,1,421,-38.03093,145.11618,2546
3,1060000,7.2,3185,3,2,306,-37.89507,145.00477,4898
4,1970000,7.2,3185,4,2,470,-37.89359,145.01267,4898
6,855000,18,3095,6,3,804,-37.70872,145.16102,6990
3,855000,18,3095,3,1,654,-37.73209,145.13845,6990
4,895000,18,3095,4,3,792,-37.68966,145.14649,2346
4,925000,18,3095,4,2,796,-37.69771,145.1349,2346
2,902000,7.2,3184,2,1,702,-37.87944,144.99375,8989
2,1410000,7.2,3184,2,1,249,-37.87964,144.9856,8989
2,660000,7.2,3184,2,1,0,-37.88945,144.99015,8989
3,1360000,7.2,3184,3,2,797,-37.8867,144.99141,8989
3,500000,19.6,3076,3,2,553,-37.64463,145.04155,10926
3,573000,19.6,3076,3,2,637,-37.64097,145.05757,10926
3,380500,19.6,3076,3,2,156,-37.6349,145.04042,10926
3,528000,19.6,3076,3,2,525,-37.6507,145.04681,10926
3,465000,19.6,3076,3,2,606,-37.62858,145.03735,10926
4,545000,19.6,3076,4,2,635,-37.64051,145.05743,10926
2,452500,19.6,3076,2,1,279,-37.65791,145.02643,10926
2,1980000,7.5,3040,2,1,856,-37.74022,144.89557,9264
3,830000,7.5,3040,3,2,176,-37.74936,144.89669,9264
3,886000,7.5,3040,3,2,173,-37.75382,144.89167,9264
1,280000,7.5,3040,1,1,28,-37.75209,144.92255,9264
3,850000,7.5,3040,3,2,204,-37.74487,144.91194,9264
2,445000,8.2,3041,2,1,92,-37.7388,144.89984,1308
3,1050000,7.5,3040,3,3,846,-37.75228,144.88429,588
3,710000,13.1,3060,3,2,491,-37.69544,144.964,5070
4,800000,13.1,3060,4,2,625,-37.71112,144.97357,5070
3,805000,13.1,3060,3,2,572,-37.70145,144.962,5070
2,786000,13.1,3060,2,1,687,-37.71833,144.96935,5070
3,577000,13.1,3060,3,1,164,-37.71976,144.97121,5070
3,670000,24.8,3156,3,2,239,-37.886,145.28646,10788
2,617000,24.8,3156,2,2,306,-37.87275,145.26325,10788
2,1321000,3.6,3068,2,1,167,-37.78219,144.98371,6244
2,960000,3.6,3068,2,1,121,-37.78534,144.98125,6244
1,495000,3.6,3068,1,1,0,-37.78737,144.98735,6244
2,990000,3.4,3031,2,1,180,-37.7839,144.92727,3593
3,1100000,5.1,3011,3,1,390,-37.79977,144.88887,7570
2,455000,5.1,3011,2,1,43,-37.78822,144.88361,7570
2,680000,15.4,3131,2,1,189,-37.83283,145.17533,4385
5,1205000,15.4,3131,5,3,477,-37.84252,145.17258,4385
3,491000,38,3199,3,1,602,-38.13759,145.17054,17055
3,566000,38,3199,3,1,623,-38.13669,145.14049,17055
3,740000,38,3199,3,1,650,-38.15882,145.12914,17055
4,1400000,38,3199,4,3,1659,-38.16121,145.10381,7566
5,1880000,7.2,3185,5,2,538,-37.89989,145.00883,534
3,755000,12.9,3043,3,1,935,-37.69744,144.89073,3285
4,635000,12.9,3043,4,2,634,-37.68368,144.88976,3285
2,762000,7.3,3146,2,1,730,-37.85563,145.04369,10412
2,501000,7.3,3146,2,1,0,-37.85285,145.04608,10412
4,2920000,7.3,3146,4,3,1064,-37.86224,145.06406,10412
3,1501000,7.3,3146,3,2,313,-37.85385,145.06473,10412
3,1500000,7.3,3146,3,2,409,-37.84965,145.05904,10412
3,1440000,7.3,3146,3,2,0,-37.85139,145.05835,10412
3,1330000,7.3,3146,3,2,296,-37.85948,145.08571,10412
4,1130000,16.7,3150,4,2,690,-37.90004,145.17205,15321
4,1331000,16.7,3150,4,2,762,-37.86584,145.16502,15321
4,1100000,16.7,3150,4,2,726,-37.89814,145.14457,15321
3,1135000,16.7,3150,3,2,328,-37.86931,145.15081,15321
4,651000,11.2,3046,4,1,587,-37.69897,144.90998,8870
3,865000,11.2,3046,3,1,746,-37.71051,144.90925,8870
1,362500,11.2,3046,1,1,124,-37.70917,144.92291,8870
3,922000,11.2,3046,3,1,584,-37.71016,144.9215,8870
2,650000,11.2,3046,2,1,650,-37.69712,144.91949,8870
3,963500,11.2,3046,3,2,697,-37.69647,144.9113,8870
3,815000,11.2,3046,3,1,641,-37.70757,144.90782,8870
3,740000,16.1,3088,3,1,580,-37.71536,145.10205,8524
5,750000,20.4,3059,5,2,877,-37.63823,144.88675,4864
4,730000,20.4,3059,4,2,633,-37.63958,144.90267,4864
3,770000,20.4,3059,3,2,711,-37.64297,144.88796,4864
3,550000,20.4,3059,3,2,392,-37.62458,144.88546,4864
3,870000,11.2,3046,3,1,700,-37.70569,144.94048,2606
4,2905000,13.8,3188,4,2,630,-37.93571,145.00964,5454
2,1695000,13.8,3188,2,1,765,-37.93594,145.0195,5454
4,2550000,13.8,3188,4,2,726,-37.93167,145.00134,5454
3,561000,33.3,3976,3,2,646,-38.03378,145.2621,8256
2,525000,5.3,3122,2,1,279,-37.82676,145.04444,11308
4,2800000,5.3,3122,4,2,750,-37.81557,145.04281,11308
3,1870000,5.3,3122,3,1,271,-37.81816,145.03938,11308
3,2402500,5.3,3122,3,2,273,-37.81625,145.03789,11308
3,1955000,5.3,3122,3,1,261,-37.81965,145.02367,11308
3,1702000,5.3,3122,3,1,290,-37.81767,145.04041,11308
2,500000,5.3,3122,2,2,0,-37.8213,145.02913,11308
4,3399000,5.3,3122,4,2,446,-37.82785,145.03816,11308
4,3900000,5.3,3122,4,2,595,-37.81396,145.01899,11308
2,697000,5.3,3122,2,1,0,-37.82887,145.03676,11308
2,802500,6.2,3123,2,1,966,-37.82524,145.05568,6482
1,441000,6.2,3123,1,1,0,-37.8327,145.05428,6482
3,2680000,6.2,3123,3,2,522,-37.82701,145.0541,6482
2,500000,6.2,3123,2,1,1324,-37.83012,145.04751,6482
2,738000,8.9,3084,2,1,154,-37.75343,145.06328,2890
3,715000,8.8,3081,3,2,192,-37.74128,145.05607,2947
3,800000,8.8,3081,3,1,583,-37.73752,145.05228,2947
2,680000,8.8,3081,2,1,129,-37.74931,145.05505,2947
3,1010000,8.8,3081,3,1,648,-37.73658,145.05341,2947
3,630000,8.8,3081,3,1,277,-37.73426,145.05986,2947
3,605000,8.8,3081,3,1,377,-37.73712,145.0369,2674
3,580000,8.8,3081,3,1,429,-37.73704,145.03697,2674
2,444000,8.8,3081,2,1,94,-37.74432,145.04721,2674
2,532000,8.8,3081,2,2,220,-37.73549,145.0487,2674
3,1600000,16,3190,3,2,598,-37.95357,145.02651,4794
4,677000,18,3037,4,2,661,-37.69655,144.75538,5556
4,737500,18,3037,4,2,704,-37.68175,144.74087,5556
3,520000,18.4,3029,3,2,530,-37.86713,144.71086,13830
3,553100,18.4,3029,3,2,540,-37.8765,144.69638,13830
3,418000,18.4,3029,3,2,435,-37.86767,144.68409,13830
3,505000,18.4,3029,3,1,663,-37.86658,144.71221,13830
3,492000,18.4,3029,3,1,581,-37.87711,144.68825,13830
4,680000,18.4,3029,4,2,800,-37.87051,144.7141,13830
4,472000,18.4,3029,4,2,546,-37.85146,144.67109,13830
3,442500,18.4,3029,3,1,537,-37.87016,144.70606,13830
3,1203500,12.3,3166,3,2,311,-37.89829,145.08141,3145
3,1250000,12.3,3166,3,1,603,-37.90192,145.0756,3145
3,1475000,7.8,3079,3,1,424,-37.76353,145.02941,5549
3,1640000,7.8,3079,3,1,617,-37.77212,145.05813,1554
3,590500,14,3047,3,1,708,-37.68825,144.91484,851
3,895000,14.5,3036,3,1,589,-37.7143,144.8315,2339
4,790000,15.5,3038,4,2,696,-37.72394,144.8147,3656
3,825000,11.7,3033,3,1,534,-37.7444,144.86124,5629
3,806000,11.7,3033,3,2,546,-37.74761,144.8521,5629
4,698000,11.7,3033,4,2,535,-37.74083,144.85545,5629
3,752500,10.4,3042,3,2,468,-37.72203,144.85994,1119
1,400000,3.4,3031,1,1,0,-37.79741,144.92614,5263
1,715000,3.4,3031,1,1,91,-37.7914,144.93076,5263
3,1300000,5.4,3101,3,1,257,-37.81176,145.02807,10331
3,660000,5.4,3101,3,1,1096,-37.81207,145.0371,10331
4,2425000,5.4,3101,4,3,638,-37.80719,145.02248,10331
2,825000,5.4,3101,2,1,193,-37.79438,145.03369,10331
2,682000,5.4,3101,2,1,0,-37.80154,145.03258,10331
5,3200500,5.4,3101,5,2,842,-37.80469,145.05213,10331
3,1110000,5.4,3101,3,2,200,-37.7948,145.0364,10331
4,2258000,7.3,3102,4,1,836,-37.79702,145.05352,2671
3,1650000,7.3,3102,3,3,204,-37.7927,145.05349,2671
4,1250000,25.2,3173,4,2,560,-38.00512,145.14935,8459
5,520000,14,3021,5,2,545,-37.7323,144.77861,2878
4,1218000,23.3,3180,4,2,900,-37.87695,145.2547,2949
4,1010000,23.3,3180,4,2,620,-37.88308,145.24953,2949
2,383000,16.3,3075,2,1,138,-37.67527,145.02775,8279
3,600000,16.3,3075,3,2,534,-37.67323,145.03976,8279
3,487000,16.3,3075,3,1,533,-37.67605,145.03956,8279
3,572000,16.3,3075,3,1,640,-37.6591,145.00549,8279
2,650000,14.6,3093,2,2,248,-37.72473,145.11657,1624
3,793000,6.4,3012,3,1,417,-37.78867,144.87397,3873
4,2775000,5.9,3144,4,2,510,-37.863,145.03946,4675
3,1700000,5.9,3144,3,2,312,-37.86162,145.03065,4675
3,1060000,8.4,3145,3,1,206,-37.87107,145.04991,8801
4,2400000,8.4,3145,4,2,589,-37.87391,145.05562,8801
2,530000,4.3,3032,2,1,81,-37.77323,144.89268,4918
2,450000,4.3,3032,2,1,0,-37.77296,144.88057,4918
4,1510500,4.3,3032,4,2,251,-37.7839,144.89431,4918
2,353000,4.3,3032,2,1,4977,-37.77367,144.88161,4918
2,1250000,11.4,3204,2,1,368,-37.91304,145.0373,2397
5,2300000,11.4,3204,5,2,904,-37.91074,145.03068,2397
2,720000,0,3000,2,1,0,-37.81267,144.96273,17496
3,295000,31.7,3337,3,1,600,-37.68734,144.58001,3600
4,347500,29.8,3338,4,2,587,-37.69392,144.57468,4718
3,410000,31.7,3337,3,2,740,-37.68052,144.55106,6065
3,1010000,20,3194,3,1,309,-37.98009,145.06118,6162
5,1485000,20,3194,5,2,720,-37.98439,145.06812,6162
3,3750000,3,3206,3,2,411,-37.85327,144.96223,2019
3,1750000,3,3206,3,2,138,-37.84962,144.95856,2019
2,480750,17.9,3082,2,1,114,-37.67761,145.06132,10529
5,725000,17.9,3082,5,2,574,-37.66936,145.05413,10529
2,695000,17.2,3132,2,1,300,-37.80574,145.18832,6871
2,655000,17.2,3132,2,1,446,-37.81906,145.21253,6871
3,775000,17.2,3132,3,1,208,-37.8135,145.19972,6871
3,820000,17.2,3132,3,1,439,-37.82596,145.1872,6871
4,990000,17.2,3132,4,2,708,-37.80601,145.20106,6871
2,883000,17.2,3132,2,1,697,-37.81808,145.2057,6871
4,1462000,10.2,3127,4,2,420,-37.81788,145.11454,2079
3,1130000,16.2,3094,3,2,842,-37.72096,145.12948,3891
3,960000,16.2,3094,3,2,397,-37.72331,145.11909,3891
4,1050000,16.2,3094,4,2,973,-37.72082,145.12027,3891
3,900000,16.2,3094,3,1,575,-37.72089,145.11987,3891
3,806000,16.2,3094,3,1,396,-37.71665,145.11682,3891
3,1160000,16.2,3094,3,2,1125,-37.71541,145.11666,3891
3,700000,16.2,3094,3,1,615,-37.72588,145.13443,3891
4,980000,16.2,3094,4,3,701,-37.71871,145.13559,3891
4,1250800,14.2,3149,4,2,243,-37.86463,145.14284,13366
4,1327000,14.2,3149,4,3,768,-37.85896,145.11484,13366
2,670000,14.2,3149,2,1,296,-37.87128,145.13051,13366
3,1615000,14.2,3149,3,1,1321,-37.88569,145.1438,13366
4,1400000,14.2,3149,4,3,668,-37.87118,145.12478,13366
2,620000,14.2,3149,2,1,190,-37.87677,145.11961,13366
3,800000,18.8,3170,3,2,324,-37.92783,145.19685,7113
4,1540000,10.1,3163,4,2,589,-37.90017,145.06435,4442
1,470000,10.1,3163,1,1,0,-37.89018,145.06865,4442
3,1160000,10.1,3163,3,2,441,-37.89706,145.07483,4442
3,715000,10.4,3042,3,1,178,-37.74731,144.88826,2291
4,1010000,10.4,3042,4,2,650,-37.73327,144.87482,2291
3,980000,10.4,3042,3,1,577,-37.73521,144.87709,2291
3,730000,22.7,3174,3,1,695,-37.96015,145.16618,11806
3,676000,22.7,3174,3,1,587,-37.96968,145.16832,11806
4,805000,22.7,3174,4,2,702,-37.97412,145.18022,11806
3,802000,22.7,3174,3,1,818,-37.97712,145.17516,11806
2,1126000,1.8,3051,2,1,114,-37.80248,144.94846,6821
4,1746000,1.8,3051,4,2,149,-37.79722,144.94424,6821
2,799000,1.8,3051,2,1,0,-37.79999,144.94961,6821
3,1285000,1.8,3051,3,1,170,-37.79074,144.94324,6821
3,1512000,5.3,3070,3,1,326,-37.77664,144.99902,11364
4,2042000,5.3,3070,4,1,566,-37.77294,144.9957,11364
2,1260000,5.3,3070,2,1,234,-37.78015,145.00777,11364
4,1650000,5.3,3070,4,3,423,-37.76969,145.00718,11364
3,1235000,15.4,3131,3,3,338,-37.82704,145.16801,4973
4,1570000,15.4,3131,4,2,746,-37.82603,145.1721,4973
3,777000,15.4,3131,3,2,239,-37.81359,145.17574,4973
3,972000,11.2,3046,3,1,699,-37.71579,144.92231,2651
2,1225000,12.3,3166,2,1,567,-37.90193,145.10107,3224
3,1292000,12.3,3166,3,1,716,-37.90295,145.11939,2547
4,912000,12.3,3166,4,2,344,-37.90822,145.12036,2547
4,1565000,11.4,3204,4,3,719,-37.90087,145.03959,3578
2,640000,11.4,3204,2,1,0,-37.90323,145.04286,3578
2,1270000,21.5,3195,2,1,772,-37.99482,145.08459,5087
5,1485000,21.5,3195,5,2,693,-37.98928,145.07798,5087
4,1137500,21.5,3195,4,2,641,-37.98464,145.08185,5087
3,1415000,21.5,3195,3,1,545,-37.99827,145.07497,5087
3,1560000,1.8,3052,3,2,2431,-37.78212,144.95755,2309
2,530000,8.5,3044,2,2,135,-37.71628,144.93822,7485
3,876000,8.5,3044,3,1,525,-37.72803,144.94624,7485
3,802000,8.5,3044,3,2,450,-37.71872,144.94871,7485
3,736000,8.5,3044,3,1,278,-37.71798,144.93965,7485
3,755000,8.5,3044,3,1,234,-37.7254,144.92048,7485
2,478000,8.5,3044,2,1,0,-37.72436,144.94855,7485
2,650000,8.5,3044,2,1,605,-37.71878,144.95176,7485
2,1335000,3.5,3207,2,1,181,-37.83661,144.93359,8648
1,545000,3.5,3207,1,1,0,-37.84237,144.94486,8648
2,740000,4.6,3181,2,1,0,-37.85931,145.00616,7717
2,698000,4.6,3181,2,1,0,-37.85163,144.9943,7717
2,780000,4.6,3181,2,1,117,-37.84998,144.99499,7717
2,1190000,4.6,3181,2,1,57,-37.84839,145.0013,7717
2,1170000,4.6,3181,2,2,86,-37.85064,144.99095,7717
2,660000,4.6,3181,2,1,0,-37.85672,145.00273,7717
3,920000,8.4,3072,3,1,693,-37.74528,145.01987,14577
3,1115000,8.4,3072,3,1,680,-37.74244,145.02006,14577
3,550000,8.4,3072,3,2,0,-37.74762,145.00261,14577
3,1171000,8.4,3072,3,1,483,-37.73261,144.99535,14577
5,1060000,8.4,3072,5,2,559,-37.73645,144.98715,14577
3,996000,8.4,3072,3,1,581,-37.73972,145.0111,14577
2,617500,8.4,3072,2,1,155,-37.75308,145.01464,14577
3,817000,12,3073,3,1,700,-37.72456,145.02292,21650
2,575000,12,3073,2,2,151,-37.70426,145.01204,21650
3,635000,12,3073,3,2,289,-37.70798,145.02101,21650
2,470000,12,3073,2,1,142,-37.70932,145.02484,21650
3,700000,12,3073,3,2,301,-37.72839,145.00105,21650
3,860000,12,3073,3,1,627,-37.72216,144.99381,21650
2,1000000,2.4,3121,2,1,164,-37.824,145.00679,14949
3,1250000,2.4,3121,3,1,111,-37.82137,145.00512,14949
3,1280000,2.4,3121,3,1,185,-37.82488,145.00642,14949
2,615000,2.4,3121,2,2,14196,-37.81894,145.01314,14949
1,314000,2.4,3121,1,1,0,-37.81256,144.99347,14949
2,1341000,2.4,3121,2,1,135,-37.82241,145.00235,14949
3,930000,19.9,3134,3,1,835,-37.80237,145.23404,7785
2,609000,21.3,3135,2,1,190,-37.80551,145.24589,4407
4,1085000,19.9,3134,4,2,798,-37.79395,145.21878,3619
3,1100000,8.9,3084,3,2,468,-37.74088,145.06285,3540
